,AveragePrice,Total Volume,P_4046,P_4225,P_4770,Total Bags,Small Bags,Large Bags,XLarge Bags,Type,Region
37,-0.4930042281056497,-0.06830876223115442,-0.38036682895291196,0.14587628916918335,-0.016185487216303064,-0.08944589282560063,0.011279232654002947,-0.11577563350038875,0.0,0,0
38,-0.422225582134651,-0.07406690247282147,-0.3507657429615707,0.18055786388032985,0.0014191696055058755,-0.24071857997600934,-0.12345849607648503,-0.09657818417877037,1.0108159863721404,0,0
39,-0.7814822159631105,0.02229153943017796,-0.25182522379064964,0.2850500997359331,0.0009998469060442433,-0.3563539303429178,-0.21228314650181335,-0.16985307239018324,0.0,0,0
40,-0.5172907206563064,-0.08004401803948373,-0.14982764063810905,0.17269389382861697,0.004878804481906126,-0.27321392884618634,-0.14131382844940793,-0.16249814789190528,0.0,0,0
41,-0.5419375930532556,-0.10056356984069417,-0.1512931715386402,0.14640898301426133,0.0019604521231308047,-0.25218955329417025,-0.12012294715715445,-0.2080281113555443,0.0,0,0
42,-0.644303859008417,-0.11760588628773773,-0.4037710423469248,0.14585064607593856,0.005760670528135754,-0.2938474041769874,-0.15445290295096348,-0.22101421756878262,0.0,0,0
43,-0.8692193845109459,-0.030417916658116613,-0.47262759736809584,0.23356579933887212,0.006736954501667308,-0.2949994556697037,-0.14946825476762296,-0.37452011459056206,0.0,0,0
44,-0.644303859008417,-0.0840817992664769,-0.31740137930965295,0.17735283494157902,0.00536557216760632,-0.28650183474067986,-0.14902983902459152,-0.20883084734032412,0.0,0,0
45,-0.6708864106100138,-0.11034308244814554,-0.34379629078874857,0.14346046829763606,0.008168126181622642,-0.2540789350789941,-0.1203904167360375,-0.2323009491987157,0.0,0,0
46,-0.8692193845109459,-0.05243876188456316,-0.260047292378566,0.2009498375348213,0.005956580273165758,-0.2441100335813395,-0.11675048399577127,-0.1587591375413637,0.0,0,0
47,-0.8692193845109459,0.033876415983691344,-0.2606963045540004,0.2897884626700727,0.006649578688090454,-0.28857892387184936,-0.14378627350416362,-0.3931796304225525,0.0,0,0
48,-0.6708864106100138,-0.08730041603819486,-0.3566421352458042,0.16546094028301012,0.005997250704873002,-0.23707244674923983,-0.11701495814859363,-0.09920796262310905,0.0,0,0
49,-0.39930040109210685,-0.09123966046575847,-0.36474121506455853,0.1542127441396277,0.004536676953024382,-0.20553788560463992,-0.07838901895906505,-0.2720920713262939,0.0,0,0
50,-0.24744305941268538,-0.11287060486976837,-0.33937763582899727,0.15491122456857093,0.004009354536729595,-0.3238183873770446,-0.1810155256704361,-0.20452149976673017,0.0,0,0
51,-0.2893580959577343,-0.11507500788004014,-0.08819234538789593,0.12999964217985954,-0.004901928667918765,-0.2743816241897555,-0.14329718905706593,-0.15209889284561087,0.0,0,0
52,-0.8692193845109459,0.4303090556698919,0.6182691895466279,0.1224308806681091,0.010083542136519862,0.29375119896772317,0.2645300375405425,0.2508266354955976,0.0,0,1
53,-0.6181272626965945,0.3978732967076792,0.6020902804696088,0.05832463642583905,0.0022519649202876377,0.2625308124700299,0.2569493239371749,0.21680986913263542,0.0,0,1
54,-0.9614296106217292,0.4468145437922633,0.6296950156355829,0.15053110315217622,0.009593355222335348,0.2743846605271413,0.21576973681105216,0.27033652239745365,0.9831854697055574,0,1
55,-0.644303859008417,0.4141301967561964,0.6148566888949113,0.09018610940931146,0.006754107539429471,0.22349405269198994,0.2047645671982957,0.22891525092425588,0.9294963369783008,0,1
56,-0.8692193845109459,0.39909927561264696,0.6014397683948598,0.13471614382362448,0.010288936480959535,0.23923078845992451,0.17892931640418652,0.26341646792465323,0.9937495909705335,0,1
57,-0.8394938293275879,0.4134035295953553,0.6096568178926409,0.14112966925082268,0.013139996561168406,0.25157466310279014,0.20452012822023583,0.2580161636229944,0.0,0,1
58,-0.4930042281056497,0.4032781412166415,0.6072510425037202,0.1312247858364168,0.01261500407896982,0.20356018858424332,0.18319252043560633,0.227242959843389,0.0,0,1
59,-0.5172907206563064,0.39958715992016447,0.6015068494759561,0.17376916521295882,0.012996146594055737,0.21242531353319774,0.1962956941335194,0.22431587845213102,0.9938700431630602,0,1
60,-0.8692193845109459,0.44746998263721516,0.6176613004361942,0.2994564536009821,0.00902656873625841,0.29003136313708494,0.21893066478128154,0.280960966165146,0.9714791774415754,0,1
61,-0.5923469051891749,0.41462874206902156,0.5953337914138523,0.30455060906895,0.010218133152945567,0.2532841388670685,0.17043958189162653,0.27790001760654076,0.0,0,1
62,-0.5923469051891749,0.4089789577554456,0.5914706222894954,0.28882857672211915,0.009940399829703536,0.26925656203678955,0.2038649913474386,0.2731570879688221,0.0,0,1
63,-0.9932232376216634,0.45467844537671964,0.6038889653838302,0.3713407466504966,0.014103798802926417,0.3598528148325837,0.2282634806884685,0.32205602253411514,0.0,0,1
64,-0.9614296106217292,0.4472678207613601,0.6080268299088476,0.37492346352742245,0.0144781572123434,0.2654461988974687,-0.014235764864608431,0.3211831962243067,0.0,0,1
65,-0.644303859008417,0.42151149569196666,0.6064994807449683,0.2958981083389599,0.014759589471568024,0.1955206783836733,0.06667444997687992,0.2785237729540687,0.9308219825258905,0,1
66,-1.0584834717843326,0.49045923856077983,0.6364017084932838,0.35307479760502736,0.01798189484554292,0.3595887335340544,0.18347595223933424,0.332629746109636,1.0056349311550739,0,1
67,-0.644303859008417,0.44654483789745303,0.6129328685114718,0.2978805896190191,0.015007238815813489,0.3281328373931987,0.2539723601393622,0.29128486155667577,0.9837952144409052,0,1
68,-0.9301738133260843,0.4721280881952853,0.6222561639011911,0.3304885541554101,0.016194382949817603,0.382003372688047,0.2698967687432563,0.3211270141474263,1.0040302098499059,0,1
69,-0.4454795518168646,0.4285975069130596,0.6120581126303432,0.2298885302644701,0.01678732573981241,0.27327174225487555,0.2579060878086946,0.2317218105263535,0.9971302996895525,0,1
70,-0.5172907206563064,0.42643113186855264,0.6115223724692215,0.23625210320317738,0.01639197450620505,0.2563374393014544,0.2503933476100646,0.2169301811002667,0.0,0,1
71,-0.5923469051891749,0.46909051657066336,0.6413031763989863,0.2160694150501766,0.018217967521729727,0.2643789953204976,0.24815455523582897,0.23193889566842515,0.0,0,1
72,-0.8102522130359006,0.4854123034343796,0.6476007315513973,0.23990306938140465,0.02243919887248381,0.29802474776694654,0.2517564759403783,0.2665417309127792,1.008745499956014,0,1
73,-0.4454795518168646,0.4407955648017993,0.6234801704466229,0.21563711984943545,0.02176835306257345,0.23968922774953477,0.2333775511092951,0.21571844236698826,1.0011495768157863,0,1
74,-0.6181272626965945,0.4563462513610209,0.6330590283736028,0.22633727506324688,0.014958154796087022,0.25539171307528563,0.2483766469403452,0.21847439024457938,0.0,0,1
75,-0.9301738133260843,0.5058488437729666,0.6628497901393196,0.24340411345321858,0.01959119960738822,0.2733187595149823,0.24830734653036587,0.24326355050056075,0.0,0,1
76,-0.46906984378899735,0.44146736473122744,0.62469491742668,0.19450560302012326,0.01595880577242364,0.2603325196238795,0.2527176435966145,0.21978519034823965,0.0,0,1
77,-0.8102522130359006,0.5077382852638229,0.6605841042157558,0.27090176425558793,0.015852507264006676,0.3094248402371553,0.2735301516699035,0.2599103603683997,0.9939641917411071,0,1
78,-0.4930042281056497,0.4553163586719781,0.6317781618075454,0.1930586415841659,0.015665867765941477,0.2898107885292546,0.2794189324133338,0.22541771525016852,1.0129923355445356,0,1
79,-0.8692193845109459,0.5049604776192195,0.6635860736791226,0.14483343457883552,0.014741598257030645,0.3233131661983796,0.29279615656705316,0.25642038727844074,1.0025289028202935,0,1
80,-0.5669533830030048,0.4693517859897578,0.6479643489807014,0.021050554349046444,0.012805111637691777,0.27318807566486253,0.2645574407088469,0.22186258062260966,1.00717528698615,0,1
81,-0.8692193845109459,0.5035900825107884,0.6650033830022306,0.07688852338768838,0.015171092927986712,0.31556516973167964,0.2746685723808492,0.26565804878506594,0.9590867634259753,0,1
82,-0.5669533830030048,0.4643803759192191,0.6470219234886806,0.0447158843117851,0.0133709383148311,0.22891072011789687,0.22472009316743388,0.21173129479484376,0.9967748219907258,0,1
83,-0.9614296106217292,0.5282748636823821,0.6819034219609654,0.12188222005770959,0.017683639202463627,0.2523064650249417,0.18460919545546653,0.27041638913992877,0.9918841400178952,0,1
84,-0.5419375930532556,0.4628073772612122,0.6479725620215632,0.033179066335001686,0.015795859955263693,0.19391998838649138,0.18355528908468444,0.21543273321174108,0.0,0,1
85,-0.5669533830030048,0.47554917683985953,0.6550107838171716,0.03625977532945417,0.01702646839807025,0.20139051912068612,0.18622110741403478,0.2217355727514639,0.0,0,1
86,-0.8394938293275879,0.5317549443517305,0.6819550562028038,0.13221338860201776,0.016900221609605866,0.2930837716007654,0.1753734224602472,0.30072462372493214,0.0,0,1
87,-0.5172907206563064,0.4615886357871734,0.6483167358602799,0.029912015003415462,0.016821542356708165,0.16963660209489675,0.16672252762244466,0.20339527318743134,0.0,0,1
88,-0.5172907206563064,0.4532825258509467,0.6430652649125017,0.025623413040786518,0.015990728937276676,0.18140270081299908,0.154213883501827,0.22907891112975762,0.0,0,1
89,-0.8692193845109459,0.46273925261563914,0.6455574651132305,0.07694840843882299,0.008066428233800903,0.22451068815484165,0.1218877328199255,0.2782936425622278,0.0,0,1
90,-0.725309890799605,0.42868915870999164,0.6275526669225998,0.04118036485350271,0.011479893673561625,0.19179780909455077,0.14585405544377186,0.24376137804160153,1.013011820961639,0,1
91,-0.5419375930532556,0.418868329659583,0.6229329217511383,0.00626123159391083,0.009236367649053487,0.18413139881282153,0.1514809311118564,0.23381935175030474,0.0,0,1
92,-0.8394938293275879,0.475343778733595,0.6498957146866298,0.08704613260476261,0.010229013793156643,0.2774323094915617,0.22466525383002997,0.2672670837033648,0.9830478974400106,0,1
93,-0.5172907206563064,0.4375048238587674,0.6333119866438452,0.004150577756279611,0.010346734130087623,0.20085377302309823,0.19149120180893342,0.21501090080430924,0.9998785453300787,0,1
94,-0.5669533830030048,0.44833170335174993,0.6410066670662331,-0.006741291639705105,0.008597039037683558,0.18076737319131012,0.184477293825867,0.19600800533084103,0.0,0,1
95,-0.8692193845109459,0.48891689728269916,0.6617949471720482,0.06371789355724602,0.011037441791615116,0.2169361501039399,0.17297187687042212,0.24860178579743689,0.9289107842542366,0,1
96,-0.5669533830030048,0.4534473388888312,0.6432378590267702,0.029369193618981694,0.008611172777009039,0.1819503887896247,0.18161530253481062,0.20170679761502777,0.0,0,1
97,-0.6708864106100138,0.45155199529805257,0.6418434188512315,0.017194854175672614,0.014427809610008778,0.19088856447554747,0.12991282880149646,0.2526919815570892,0.0,0,1
98,-0.753171940044023,0.45468296441227085,0.6454681021382185,0.01358842703483257,0.01339208137327045,0.15206668590343786,0.03472516375429233,0.2640194682130869,0.0,0,1
99,-0.9614296106217292,0.5325546074394654,0.6846752720954945,0.15451376076743525,0.010020623773738253,0.22870296610800456,-0.10509920330807784,0.31541562015930147,0.0,0,1
100,-0.5669533830030048,0.46192746723145767,0.6498472927222896,0.034451495504448426,0.014055720258341437,0.13497616248839533,-0.04576839854127529,0.2730933166988395,0.0,0,1
101,-0.5419375930532556,0.4535351374950441,0.6440643919958657,0.03424254267481623,0.013253846614939634,0.15974187866648032,0.016521765317230576,0.27249517491163866,0.0,0,1
102,-0.5419375930532556,0.43644095398703225,0.6314753376314953,0.03749029125168281,0.017213964044437518,0.2035122182391112,0.07572427405084213,0.2803599442741718,0.0,0,1
103,-0.8394938293275879,0.4552261597398908,0.6418017567670457,0.09096343626412798,0.0002093828994099827,0.2022392088748077,0.015381702388694825,0.29237196153279904,0.0,0,1
104,-0.39930040109210685,0.5196392767492161,0.3756365833727975,0.625654504324542,0.02675960681386164,0.48369889004302286,0.48021896346238735,0.05424200082947848,0.0,0,2
105,-0.5419375930532556,0.5343886880681338,0.38963582204117675,0.641068674390057,0.02702086838298824,0.48262321339303815,0.4791790354005715,0.05993994028217618,0.0,0,2
106,-0.4454795518168646,0.5270881497283384,0.3885801908461767,0.6279477758733117,0.027653360323039788,0.4931304978910274,0.48854843796388214,0.02771913753079135,0.0,0,2
107,-0.725309890799605,0.5363714170487143,0.40786130646092816,0.6477572333922732,0.027804773583494882,0.4369457774717826,0.4430863877405288,0.00276733049122798,0.0,0,2
108,-0.422225582134651,0.5016715803718665,0.37761771750803197,0.6195109644653624,0.02716203501417044,0.4087888152371081,0.419466761649665,0.024873055363428553,0.0,0,2
109,-0.5172907206563064,0.5111285000251005,0.3770709973513573,0.6224134631896044,0.02754998978870132,0.4428647229661107,0.44615460180201766,0.06783903553699387,0.0,0,2
110,-0.725309890799605,0.5563285073835222,0.39672071219293836,0.6639322385986862,0.028773733062043592,0.45800865382140643,0.4559575474624357,0.12391559132248912,0.0,0,2
111,-0.6978849602360849,0.5846398647789923,0.4260889070236192,0.6846478810301526,0.029474298262308612,0.4835858550648584,0.4752141952752341,0.15474022543353289,0.0,0,2
112,-0.5172907206563064,0.5627273575644077,0.40977925689410666,0.6545460814263936,0.029793057171816937,0.5034576580133923,0.49302461332985553,0.1396920421593922,0.0,0,2
113,-0.3544073987702252,0.5387219772769947,0.41464047543951,0.6271777620076351,0.02938354410735002,0.5008408809732134,0.4896859409850664,0.15599884139003117,0.0,0,2
114,-0.8692193845109459,0.6210369231657181,0.42731126690972426,0.7230724314123022,0.029387614658331004,0.494585625776287,0.48521769422594724,0.1452096607531721,0.0,0,2
115,-0.24744305941268538,0.5377153230051545,0.3539803952873286,0.6248091291248458,0.02978816432514284,0.5180102574398587,0.5057795384466609,0.12893053607446658,0.0,0,2
116,-0.16688037576749315,0.5388882060730312,0.3565708595361234,0.6309856359115592,0.02902979896879842,0.5231667932905391,0.51000961727929,0.13010403773415607,0.0,0,2
117,-0.3544073987702252,0.5502094538190151,0.3523298693548105,0.6468861880596526,0.029808662873109435,0.49453647015514934,0.4856891800443096,0.13756173860162316,0.0,0,2
118,-0.39930040109210685,0.5538392270885,0.3727304569038834,0.6466167490749879,0.029196806645455882,0.5255093261528563,0.51152530052939,0.13834054603645127,0.0,0,2
119,-0.5923469051891749,0.6051869631592027,0.4193735051520028,0.7084836474777612,0.029030518490176987,0.4939406424893487,0.4842816196261884,0.1506197405000202,0.0,0,2
120,-0.3766967024456156,0.5829274835506386,0.4375676719804707,0.669657363491599,0.03013405159577774,0.5188384509777394,0.5080351799994658,0.09075823408760621,0.9596393223017583,0,2
121,-0.24744305941268538,0.5607436325869389,0.4005668957642649,0.6493371055980266,0.0290576641754544,0.5396229953976074,0.5250835663444586,0.0869984559906402,1.0151360835096384,0,2
122,-0.422225582134651,0.5733701102049142,0.427581087226929,0.6625882920176983,0.029292553419221348,0.5310697675847675,0.5180502318578876,0.08349264086007285,1.0181258117981,0,2
123,-0.46906984378899735,0.5962577399750856,0.47645867703625594,0.6899828758561215,0.029076986128467704,0.500616020245548,0.49355692190903505,0.07340159071675768,0.9920192589861802,0,2
124,-0.422225582134651,0.5824347267853399,0.42095511645898825,0.6795124660175851,0.029067646835563704,0.5132538447314355,0.5034051323607077,0.09173794734932807,0.0,0,2
125,-0.39930040109210685,0.5774479466151121,0.4151176602619329,0.6733078952622671,0.029166004488850605,0.5158098377385671,0.5057780485343457,0.08352166575338175,0.0,0,2
126,-0.33242561325971964,0.5706235118257252,0.41206454023715555,0.6617849629707457,0.029179779597468848,0.5314270587109698,0.5177671181514071,0.10925561375722397,0.9588364882895212,0,2
127,-0.3766967024456156,0.5773490424902934,0.41259584179729775,0.6616909958990006,0.029441466948607352,0.5574234665817568,0.539225008247932,0.10876123775899786,0.9830939083445644,0,2
128,-0.5669533830030048,0.5892113794462587,0.4266511421733037,0.6768002887246056,0.02945802073069727,0.5497345950862256,0.5321516562389869,0.12259286507822348,1.0174841049811258,0,2
129,-0.422225582134651,0.5991716466145195,0.44278574941611604,0.6822925303629663,0.029690483772552227,0.5632963279947641,0.5421654258110882,0.15191610560638244,1.0120697831136138,0,2
130,-0.4454795518168646,0.5917531411069712,0.4399004935538161,0.6731270919825905,0.029477702077812504,0.5690613780598859,0.5485411653956547,0.11307074151037888,1.014575597044645,0,2
131,-0.422225582134651,0.5918820558690492,0.4256791567954094,0.6712043259088726,0.029515664983254662,0.5822076103079323,0.5597457075068064,0.09784579703747907,1.0170534129562216,0,2
132,-0.5923469051891749,0.6112690858888202,0.43777563781290063,0.689047032400396,0.029347966730867262,0.6047695977154609,0.577904855728576,0.10326703734002021,1.0224288638106755,0,2
133,-0.20663231584464864,0.5759195365254315,0.4348298276365226,0.650940525974704,0.029110855886375603,0.5826259192559224,0.5599546677867656,0.10203357305463615,1.0179082618470727,0,2
134,-0.3544073987702252,0.6100980032457333,0.44519273038766766,0.6951057387098059,0.029222536029130674,0.5754346382611444,0.5522815637300069,0.14919453924232456,1.0180974886942384,0,2
135,-0.3766967024456156,0.6017891413033416,0.43696348972801474,0.6804320159939699,0.029417666294161624,0.5915969710878808,0.5659686525554498,0.14600753098587216,1.0113973630886173,0,2
136,-0.18662673830677193,0.5750743178554948,0.43676719796107577,0.6482994869787561,0.029170834591035612,0.5848268742000794,0.5607490153926563,0.13858241280099334,0.9863532695803531,0,2
137,-0.20663231584464864,0.5901746409962704,0.4652925820209041,0.6650400732298928,0.02914692107079887,0.5821066502523532,0.5554231241659741,0.19156519252742868,0.0,0,2
138,-0.39930040109210685,0.5993152213241275,0.45493196439572137,0.673748366486554,0.030418683699402687,0.5670954618936253,0.5437448225173918,0.17847315783818793,1.0019747896731657,0,2
139,-0.14738793283703155,0.5641995200830832,0.42480059040920815,0.6399615003486434,0.028894758859772864,0.5760045798573463,0.5525139895305823,0.15668211532190704,1.0106961385800903,0,2
140,-0.16688037576749315,0.568074575824718,0.4446960243553842,0.6385331531338116,0.029022303822563746,0.583183210417442,0.5589292098653907,0.1493873604887406,0.0,0,2
141,-0.4454795518168646,0.5861788742543517,0.45090878135753426,0.6698339264096544,0.029030534865721467,0.5581721073283152,0.5385305727639452,0.14172100097627766,0.0,0,2
142,-0.14738793283703155,0.5478739230591634,0.4141721374112443,0.6285117915006744,0.029007614921475012,0.5467868041015417,0.5271976223289245,0.15936277296322737,1.024883250126738,0,2
143,-0.22690255505967952,0.5407545551542327,0.4249935737125072,0.6272332724243089,0.02911295909271685,0.5117397721215846,0.5004218524832332,0.13149855073919445,0.0,0,2
144,-0.5669533830030048,0.5794421111439811,0.44011551548536026,0.6703611039478954,0.029036772502372958,0.5285420308052026,0.5145358756798081,0.12893622453108605,0.0,0,2
145,-0.24744305941268538,0.5494783497972002,0.41372220329798676,0.6263498771431371,0.029261468825175878,0.5542513187243195,0.5358148507996692,0.1299841587082875,0.0,0,2
146,-0.20663231584464864,0.5389790406509617,0.41837463408863196,0.6146038457814338,0.02903037392807559,0.5481606304878542,0.5313295729274268,0.11629488126474728,0.0,0,2
147,-0.422225582134651,0.5699152841239893,0.42712792451781484,0.6625178950332156,0.0289127005663195,0.5228082983299763,0.5108039935594246,0.10525040271290637,0.0,0,2
148,-0.5419375930532556,0.5647216416018526,0.4061873693120136,0.6451138095266302,0.029942703502287102,0.5461127836657212,0.5299874746915875,0.10663323629561137,0.0,0,2
149,-0.22690255505967952,0.5327254269936292,0.4041593888442482,0.611974556596902,0.029225995276016093,0.5330947976711068,0.5178608027677153,0.1380551052695044,0.0,0,2
150,-0.5923469051891749,0.5878500107438419,0.4525533810270245,0.6788257382084593,0.028738155562885923,0.5342686742153687,0.5188006900473766,0.13876565709409175,0.0,0,2
151,-0.6708864106100138,0.6213773987880497,0.4857705704547,0.7063677587545687,0.03058438471902981,0.5128764414136178,0.5015211295350487,0.12864739231487765,0.0,0,2
152,-0.33242561325971964,0.5492616743973175,0.4040075267826481,0.6225208089451875,0.028867250963826446,0.5749957620068581,0.5505742842190893,0.1762882996765807,0.0,0,2
153,-0.2682595948826655,0.5389776688177361,0.4046916137325546,0.6253547520207555,0.02893258316054393,0.5252872587426043,0.5120662480192681,0.12402978142022732,0.0,0,2
154,-0.39930040109210685,0.5426962101124234,0.40873479067362845,0.6360191893725428,0.029044951858853613,0.49977969632362235,0.4913379334958784,0.11445288755928658,0.0,0,2
155,-0.6181272626965945,0.5743795187457462,0.41519149126497024,0.6782887146555902,0.028897917008007586,0.47759218321246366,0.47299833817032866,0.11223059114379541,0.0,0,2
156,-0.9301738133260843,0.0025797005193102813,0.335242269618153,-0.48025168998649004,0.02353825565648098,0.008154229557669923,0.09956281250607588,-1.9553632228710083,0.9990239489568197,0,3
157,-0.753171940044023,-0.021351347940688454,0.30963312059113274,-0.5318464445926535,0.024263972859883562,-0.013211483260171466,0.08236464434887818,-1.3993295762667122,0.9935631066609832,0,3
158,-0.8692193845109459,-0.016932660311934966,0.3182158967431892,-0.478731168611074,0.02383434853005163,-0.014139814851557776,0.08172764930802853,-2.2135250171489385,0.9912951333151168,0,3
159,-1.9663638014680762,0.10946710428312247,0.35757017781458594,-0.06457519847482082,0.022301108338995613,0.17982349935964184,0.2365267031396264,-30.01758929636304,1.0199391255085117,0,3
160,-0.6708864106100138,-0.06433990413905327,0.3009568489822228,-0.5011778138474542,0.023613200219262935,-0.10926523581541954,0.0021859150559937913,-30.01758929636304,1.0159619381322549,0,3
161,-0.5923469051891749,-0.04397369671054425,0.3083465583152479,-0.450521243152069,0.023934197989381976,-0.08146357138366984,0.027496400679584223,-2.244495249757553,0.9822900657447029,0,3
